CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48453000803,Texas,Travis,True,2429,975,False,135,0.0555784,False,True,False,False,False,True,16,58594,False,True,False,True,False,False,False,False,200.233873948454,1231.57971074245,200.233873948454,63.3969310037791,538.4034358514471,63.3969310037791,1231.57971074245,0.507031581203153,538.4034358514471,0.221656416571201,180.918829022906,0.074482844389834,100.61375167896,0.041421882123903,713.952010693028,0.293928369984779,333.50921403151,0.137303093467069,27.7156959790736,0.011410331815181,0,0,18.5484367758035,0.007636244041088,137.854353939648,0.056753542173589,318.149075597524,0.130979446520183,47.7142598249483,0.048937702384562,68.3819642463931,0.070135347945019,200.233873948454,0.082434694914967,63.3969310037791,0.02610001276401,18.6228615045547,0.007666884110562,4.81143087148666,0.001980827859813,167.665698491036,0.069026635854688,13.7438299749046,0.005658225596914,5.99999997019767,0.002470152313791,0,0,2.82434403896331,0.001162759999573,10.0000000894069,0.004116920580242,37.284462749958,0.015349717064618,6.42065929505042,0.006585291584667,13.0702493744902,0.013405383973836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,346,178,1360,616,49,1,35,368,691,91,131
48453000804,Texas,Travis,True,2295,909,False,2,0.0008715,True,True,True,True,True,True,43.2,30625,True,True,True,True,True,False,False,True,513.601374778896,2094.49810884706,513.601374778896,220.811991048976,1187.42917750263,220.811991048976,2094.49810884706,0.912635341545563,1187.42917750263,0.517398334423806,546.524355812434,0.238136974210211,170.99235997349,0.074506474933983,873.392507899552,0.380563184269958,641.396157735463,0.279475449993666,19.0000000689178,0.008278867132426,0,0,51.9799291081726,0.022649206583082,508.729522679816,0.221668637333253,879.603051098878,0.383269303311058,229.854859351005,0.252865631849291,376.314948378596,0.413987842000656,513.601374778896,0.223791448705402,220.811991048976,0.096214375184739,92.7292547011747,0.040404904009226,29.6954565048217,0.012939196734127,276.831532765179,0.120623761553455,127.398417085409,0.055511292847673,7.88796588778495,0.003437022173327,0,0,3.59427567571401,0.001566133192032,97.8891828795894,0.04265323872749,167.11611635331,0.07281747989251,40.1714679030701,0.044193033996777,97.328243845608,0.10707177540771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,604,185,967,677,20,0,57,574,993,287,444
48453000901,Texas,Travis,True,2027,791,False,245,0.1208683,True,True,True,False,False,True,20.1,44773,True,True,True,True,True,False,False,False,747.579287969507,1562.49677555123,747.579287969507,254.875951828318,595.743209180131,254.875951828318,1562.49677555123,0.770842020498882,595.743209180131,0.293903901914224,226.111188650902,0.111549673730095,98.304559899363,0.04849756285119,862.595726923318,0.425552899320828,438.117075839589,0.216140639289388,31.1635785251855,0.015374237062252,0,0,14.0000000409781,0.006906758777,216.620381179935,0.106867479615163,582.50655569497,0.287373732459285,65.9530062192534,0.083379274613468,63.5075787882124,0.0802877102253,747.579287969507,0.368810699540951,254.875951828318,0.125740479441696,104.615335404872,0.051610920278674,53.0758057842031,0.026184413312384,564.436791092157,0.27845919639475,67.2345241243019,0.033169474160978,28.1912978887557,0.013907892397018,0,0,5.57474759221077,0.002750245482097,82.141908660531,0.040523881924288,283.855135291814,0.140037067238192,45.7875199882837,0.057885613133102,40.3744757565145,0.051042320804696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,320,130,1132,483,38,2,20,352,862,78,84
48453000902,Texas,Travis,True,5413,1926,False,185,0.034177,False,True,False,True,True,True,30.1999999999999,36148,False,True,False,True,False,False,False,True,487.022502109408,3026.3187303883,487.022502109408,246.940983910812,1625.34116069111,246.940983910812,3026.3187303883,0.559083452870553,1625.34116069111,0.300266240659729,812.117802980938,0.150030999996478,214.496321941958,0.039626144825782,1655.58997372165,0.305854419678857,319.705193359404,0.059062477989914,27.8537999037653,0.005145723241043,0,0,53.8374102730304,0.009945946845193,969.332348831463,0.179074884321349,2027.75195726612,0.37460778815188,198.197447232785,0.102906255053367,341.493345820868,0.177307033136484,487.022502109408,0.08997275117484,246.940983910812,0.04561998594325,94.7238901577657,0.017499333116158,45.3778134457534,0.008383117207787,334.349834691733,0.061767935468637,10.9615324623882,0.002025038326693,5.99999988079071,0.001108442616071,0,0,4,0.000738961758729,131.71113602817,0.024332373180892,314.010164733976,0.058010375897649,33.6776691194972,0.017485809511681,58.455987913243,0.030350980224944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2593,1402,482,3049,427,49,0,84,1804,3902,277,581
48453001000,Texas,Travis,True,3656,1501,False,76,0.0207877,True,True,True,True,True,True,22.5,47250,True,True,True,True,True,False,False,True,1183.78633254114,3655.99998377077,1183.78633254114,529.720496983733,1410.14360367367,529.720496983733,3655.99998377077,0.999999995560933,1410.14360367367,0.385706674965446,596.999998165527,0.163293216128427,585.999996442929,0.160284462922027,2426.99998916545,0.663840259618561,96.9999991566583,0.026531728434535,39.0000000684522,0.010667396079992,1.9999999590218,0.000547045940651,47.0000004321336,0.012855579986907,1043.99999228428,0.285557984760471,2395.00000321771,0.655087528232418,307.787202065694,0.205054764867218,224.759114365413,0.14973958318815,1183.78633254114,0.323792760541889,529.720496983733,0.144890726746098,173.534285668516,0.047465614241936,215.399110663332,0.058916605761306,852.749359344597,0.233246542490317,20.6111135487153,0.005637613115075,11.6185084418393,0.003177929004879,0.940767109394073,0.000257321419419,13.2263847589492,0.003617720120063,284.640193569764,0.077855632814487,726.216631948016,0.198636934340267,136.643332960898,0.091034865397001,82.1222839610127,0.054711714830788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,597,586,2427,97,39,2,47,1044,2395,339,230
48453001100,Texas,Travis,True,5512,3113,False,1080,0.1959361,False,False,False,False,True,False,13.6,250000,False,True,False,True,False,False,False,True,298.372822284698,2813.04569661244,298.372822284698,90.7979369163513,635.775170742534,90.7979369163513,2813.04569661244,0.510349364407193,635.775170742534,0.1153438263321,86.8275592885911,0.015752459958017,242.241341637447,0.043947993765865,2139.13519364409,0.388086936437607,342.963373973965,0.06222122169339,105.241337746381,0.019093130940926,0,0,27.0000001699663,0.004898403514145,198.705800076946,0.036049673453728,480.655117966234,0.087201581633932,230.997538334486,0.074204156226947,55.6603388237417,0.017879967498793,298.372822284698,0.054131498963117,90.7979369163513,0.016472775202531,8.69941575825214,0.001578268461221,71.8838298618793,0.013041333429223,264.673025608062,0.048017602613945,3.33669029176235,0.00060535019807,17.0288406163454,0.003089412303401,0,0,0.545124508440495,0.000098897770036,12.789149954915,0.002320237655101,42.387067914009,0.007689961522861,39.1689954996109,0.012582394956508,7.22212306410074,0.00231998813495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,193,325,4450,461,282,0,36,283,806,327,114
48453001200,Texas,Travis,True,3836,2426,False,5,0.0013034,False,False,False,False,False,False,8.69999999999999,104120,False,False,False,False,False,False,False,False,0,285.236195623874,0,0,81.5438533760607,0,285.236195623874,0.074357715230416,81.5438533760607,0.021257521735157,36.368479784578,0.009480834146136,16.4334639145527,0.004284010405254,239.364175640046,0.06239942013557,7.1529418437276,0.001864687654778,21.9969147676602,0.00573433648792,0.518900238908827,0.000135271178026,0.945499150082469,0.000246480487508,15.2577654253691,0.003977519662505,25.6254077348858,0.006680241849553,12.027072450146,0.004957573145155,1.64347357087535,0.000677441702752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,296,230,3262,64,307,4,16,183,360,131,30
48453001303,Texas,Travis,True,2871,1611,False,47,0.0163706,False,False,False,False,True,False,11.1,108589,True,True,True,True,True,False,False,True,1090.46366536151,2525.23050959687,1090.46366536151,210.934550895472,528.0770792627,210.934550895472,2525.23050959687,0.879564789131619,528.0770792627,0.183934893508429,299.786703682737,0.104418914553374,200.822298776358,0.069948554084416,2297.05391865316,0.800088442582086,45.2690277229994,0.015767686423894,48.1889353954466,0.016784721489184,0.999999982770532,0.000348310687137,16.6917862971313,0.00581392765487,117.026832412579,0.040761697113403,238.173183544888,0.082958266647471,118.896566416209,0.07380295866928,62.2799934855866,0.038659213833387,1090.46366536151,0.379820155124178,210.934550895472,0.073470759629214,137.163269161945,0.04777543335491,92.6979052848182,0.032287671642222,996.069548149593,0.346941674729917,21.7615988403558,0.007579797575882,17.8896151195513,0.006231144242268,0,0,7.9098693607375,0.002755092079672,46.8330297373468,0.016312445049581,111.22234133433,0.038739930802623,37.2931024790887,0.023149039403531,25.7336230429791,0.015973695247039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,320,211,2593,53,69,2,17,137,273,132,72
48453001304,Texas,Travis,True,3614,1910,False,4,0.0011068,False,False,False,False,False,False,8.6,97500,True,True,True,True,True,False,False,False,2576.20828519854,3613.99999958369,2576.20828519854,565.495277962181,802.658565619494,565.495277962181,3613.99999958369,0.999999999884809,802.658565619494,0.222097002108327,535.999999833642,0.14831211948911,227.00000076415,0.062811289641436,3224.00001032464,0.892086333792098,77.0000006540794,0.021306032278384,56.9999997041886,0.015771997704535,0,0,17.9999997970298,0.004980630823749,238.00000027928,0.065855008378329,546.000000896863,0.151079136938811,63.7507099910289,0.033377335073837,33.7721023896519,0.017681728999818,2576.20828519854,0.712841252130201,565.495277962181,0.15647351354792,422.609402904636,0.116936746791543,181.678281093016,0.050270692056728,2298.81894207932,0.636087145013647,68.2111355871893,0.018874138236632,41.3849195990478,0.011451278250982,0,0,14.1505936675239,0.003915493543864,153.642717736656,0.042513203579595,361.157489637844,0.099932896966753,62.7977616466232,0.03287840923907,24.1732706252296,0.01265616263101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,536,227,3224,77,57,0,18,238,546,69,36
48453001305,Texas,Travis,True,5488,2685,False,42,0.0076531,False,True,False,True,True,True,23.3,75385,False,True,False,True,False,False,False,True,0.371816843748093,3974.64721004036,0.371816843748093,0.0628277733922,1466.02189017453,0.0628277733922,3974.64721004036,0.724243296290153,1466.02189017453,0.26713226861781,735.532283401313,0.134025561844263,231.294249513652,0.042145453628581,3095.73052803589,0.564090839656687,222.727978949551,0.040584544269233,66.4750573845813,0.012112802001564,1.00000002980232,0.000182215748871,36.8609722992405,0.006716649471436,551.852651022607,0.100556241075548,1159.48595976416,0.211276596166939,228.38068584981,0.085057983556726,207.880528785579,0.077422915748819,0.371816843748093,0.000067750882607,0.0628277733922,0.000011448209437,0.010935789905488,0.000001992673088,0.098422110080719,0.000017934057959,0.306202113628387,0.000055794845778,0,0,0,0,0,0,0,0,0.065614737570286,0.000011956038187,0.120293691754341,0.000021919404474,0.002880207961425,0.000001072703151,0.018264632672071,0.000006802470269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167,1112,319,4189,334,80,1,61,823,1805,327,288
48453001307,Texas,Travis,True,3512,1745,False,23,0.006549,False,True,False,True,True,True,25.8,60521,False,True,False,True,False,False,False,True,5.66569349169731,2812.27152444422,5.66569349169731,2.04396227747201,1260.01368185039,2.04396227747201,2812.27152444422,0.800760684636738,1260.01368185039,0.358773827406149,530.515369853004,0.151057907133544,191.520255373558,0.054533102327323,1993.14440434053,0.567524033126576,140.030101154232,0.039871896684007,33.5188710074289,0.009544097667263,0,0,43.8873392061796,0.01249639499037,601.690807008184,0.17132426167659,1158.64505193568,0.32991032230515,215.255057231639,0.1233553336571,182.812687163939,0.104763717572458,5.66569349169731,0.001613238465745,2.04396227747201,0.00058199381477,2.31502751260995,0.000659176398807,0.002309895819053,6.5771521E-7,0.304963134229183,0.000086834605418,0.999834967544302,0.000284691049984,0.000577473954763,1.64428803E-7,0,0,0.004042317625135,0.000001151001602,4.35627557337284,0.001240397372828,3.89995755255222,0.001110466273506,0.128109062090516,0.000073414935295,0.17445806786418,0.000099975970123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,618,247,2541,170,44,0,50,707,1407,289,249
48453001308,Texas,Travis,True,2670,1273,False,0,0,False,True,False,False,False,True,18.1999999999999,56625,False,True,False,True,False,False,False,False,0,765.962213121354,0,0,271.790099078789,0,765.962213121354,0.286877233378785,271.790099078789,0.101794044598798,135.987179914955,0.050931528058036,47.0813227810431,0.01763345422511,466.681104283779,0.174786930443363,30.2957449661334,0.011346720961099,21.0769351322378,0.007893983195595,0.63943886756897,0.000239490212573,8.56734064529882,0.003208741814719,238.701654837233,0.089401368852897,408.122721249237,0.152854951778741,49.6240365384146,0.038981961145652,26.9551975836511,0.021174546412923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,400,238,2000,69,63,2,31,505,1159,123,97
48453001401,Texas,Travis,True,2981,1733,False,123,0.0412613,False,False,False,False,False,False,11.8,107171,False,True,False,True,False,False,False,False,250.391597747802,2517.13875930011,250.391597747802,69.7935323715209,638.19900804013,69.7935323715209,2517.13875930011,0.844394082287861,638.19900804013,0.214088899040634,182.477813979377,0.061213624280234,105.065388013841,0.035245014429333,2295.77615916728,0.770136249301338,20.9614068975206,0.007031669539591,52.3313531745225,0.017554965841839,0,0,10.4266288885264,0.003497695031374,137.643200125545,0.046173498868013,286.123746559023,0.095982471170421,77.7879571458324,0.04488629956482,27.0197695582755,0.015591326923413,250.391597747802,0.083995839566522,69.7935323715209,0.023412791805274,31.7314486503601,0.010644565129272,16.0496191680431,0.00538397154245,224.75112915039,0.075394541814958,1.01028379797935,0.000338907681308,4.71015614271163,0.001580059088464,0,0,1.97856499254703,0.00066372525748,17.9414725899696,0.006018608718541,28.4670351743698,0.009549491839775,8.41139474511146,0.004853661133936,2.35649752616882,0.001359779299578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,211,198,2682,40,57,0,15,187,362,77,29
48453001402,Texas,Travis,True,2499,1317,False,4,0.0016006,False,False,False,False,False,False,12.3,91719,False,True,False,True,False,False,False,False,475.812479682266,2498.9999429658,475.812479682266,110.950606072903,724.303690547705,110.950606072903,2498.9999429658,0.999999977177193,724.303690547705,0.289837411183556,344.999997086822,0.138055220923098,119.999998251936,0.048019206983568,2205.99998405249,0.882753094858943,38.9999983310699,0.01560624182916,44.9999993696546,0.018007202628913,1,0.000400160064026,8.99999984726309,0.003601440515111,198.99999615614,0.079631851202937,414.999994885045,0.166066424523828,37.6644765764795,0.028598691402035,45.008914238766,0.034175333514629,475.812479682266,0.19040115233384,110.950606072903,0.044398001629813,74.880763547495,0.029964291135452,33.0910146283276,0.013241702532344,440.077213105279,0.176101325772421,1.07042751461267,0.000428342342782,9.95982025486591,0.003985522310871,1,0.000400160064026,1.07042751461267,0.000428342342782,22.634591330483,0.009057459516,36.3705035018356,0.014554023009938,4.654966734568,0.003534522957151,7.95817463681305,0.006042653482774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,345,120,2206,39,45,1,9,199,415,40,46
48453001403,Texas,Travis,True,1490,720,False,3,0.0020134,False,True,False,False,False,True,15.1999999999999,56645,False,True,False,True,False,False,False,False,0,1112.71029322943,0,0,500.785185205051,0,1112.71029322943,0.746785431697608,500.785185205051,0.336097439734934,150.495130628347,0.10100344337473,98.6814111620187,0.066229135008066,789.985572304343,0.53019165926466,42.3137245476245,0.028398472850755,16.1401342451572,0.010832304862522,0,0,13.3540350720286,0.008962439645657,250.916826918721,0.168400554979008,496.556909024715,0.333259670486386,72.4777122549712,0.100663489243016,50.30811689049,0.069872384570125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,220,131,1028,64,25,0,21,352,635,102,72
48453001501,Texas,Travis,True,4787,2199,False,22,0.0045958,False,False,False,False,False,False,5.7,121803,False,True,False,True,False,False,False,False,0,2684.71611171774,0,0,264.584569168742,0,2684.71611171774,0.560834784148265,264.584569168742,0.055271478831991,584.994099412113,0.1222047418868,404.918935486115,0.084587201898081,2537.30719756707,0.530041194394626,21.2335578557103,0.004435671162672,38.9246671840664,0.008131328010041,0.802864893805236,0.00016771775513,12.3771226005628,0.002585569793307,74.070699081989,0.015473302503027,237.358670550165,0.049584013066673,13.1102025219151,0.005961892915832,41.5001898347982,0.018872300970804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,960,742,4477,57,77,2,27,147,470,50,84
48453001503,Texas,Travis,True,3875,1754,False,2,0.0005161,False,False,False,False,True,False,18.8,61919,True,True,True,True,True,False,False,True,965.542825502081,3859.21147159181,965.542825502081,405.878067608966,1545.16605539158,405.878067608966,3859.21147159181,0.995925541055952,1545.16605539158,0.398752530423635,619.78299527755,0.159943998781303,248.862710023298,0.064222634844722,3009.95913904232,0.776763648785116,164.901683217822,0.04255527308847,145.901683149626,0.03765204726442,2,0.000516129032258,36.3135530403815,0.009371239494292,500.135421277,0.129067205490839,1328.09479194316,0.342734139856299,215.742579523203,0.123000330400914,166.563825201912,0.094962272064944,965.542825502081,0.249172342065053,405.878067608966,0.104742727124895,132.594061210751,0.034217822247936,100.947614560369,0.026050997305902,838.463991782417,0.216377804330946,23.120886457129,0.005966680376033,23.2209723815321,0.005992509001686,0,0,5.94131672149524,0.001533243024902,74.7956510754065,0.019302103503331,244.734384601888,0.063157260542423,46.6798545417468,0.026613372030642,43.3564442242204,0.024718611302292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630,625,249,3016,166,147,2,37,507,1341,216,168
48453001504,Texas,Travis,True,3925,1945,False,139,0.035414,False,False,False,False,False,False,7,80640,False,True,False,True,False,False,False,False,0,783.714378677308,0,0,112.396945154294,0,783.714378677308,0.199672453166193,112.396945154294,0.028636164370521,98.3507175964768,0.025057507667892,149.705407614819,0.038141505124795,670.638928703963,0.170863421325851,15.4329431205987,0.003931960030726,43.1987479272065,0.011006050427314,0.225599154829979,0.000057477491676,2.20751559722703,0.000562424355981,52.0106495448853,0.013251120903156,118.372106685768,0.030158498518667,24.7237488649552,0.012711439005118,22.8433210174553,0.011744638055247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,575,551,3510,53,99,2,21,240,589,107,138
48453001505,Texas,Travis,True,4061,2117,False,10,0.0024624,False,False,False,False,False,False,18.8,86280,False,True,False,True,False,False,False,False,0,1388.74620375388,0,0,496.862317331945,0,1388.74620375388,0.341971485780323,496.862317331945,0.122349745710895,195.128919414006,0.048049475354348,126.387667671946,0.031122301815303,1193.69607365518,0.293941411882588,39.3595514386538,0.009692083584992,44.1065945415757,0.010861018109228,0.956924751400948,0.000235637712731,9.36068678647279,0.002305020139491,101.266363257596,0.024936312055552,262.665699090101,0.064680053949791,83.8303278277837,0.039598643281901,40.134390026854,0.018958143612118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,596,379,3576,91,136,1,28,229,637,181,121
48453001602,Texas,Travis,True,3301,1641,False,0,0,False,True,False,False,False,True,13.1999999999999,55882,False,True,False,True,False,False,False,False,0,709.017545245587,0,0,150.439405230485,0,709.017545245587,0.214788714100451,150.439405230485,0.045573888285515,168.057738115545,0.050911159683594,57.2297658622264,0.017337099625031,595.021490493789,0.180254919870884,10.4563617329113,0.003167634575253,70.6469057495705,0.021401667903535,0.405763819813728,0.000122921484342,3.37858579680323,0.001023503725175,29.1084356382489,0.008818065931005,62.7259448748081,0.019002103869981,8.70478714003002,0.005304562547246,4.74070942805337,0.002888914947016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,644,146,2360,82,649,3,13,194,388,67,25
48453001603,Texas,Travis,True,4405,1778,False,2,0.000454,False,False,False,False,False,False,2.7,138710,False,True,False,True,False,False,False,False,0,1203.48218419309,0,0,97.0560321977245,0,1203.48218419309,0.273208214345766,97.0560321977245,0.022033151463729,348.596511074807,0.079136551889854,97.8769690424087,0.022219516241182,1162.06751094432,0.263806472405068,4.86388119812181,0.001104172803206,20.7217931984923,0.004704152825991,0,0,3.00000000186264,0.0006810442683,12.8289969237521,0.002912371605846,40.3602737959299,0.009162377706227,9.12248223237838,0.005130754911349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,1203,409,4207,19,77,0,11,91,239,31,0
48453001604,Texas,Travis,True,3984,1658,False,0,0,False,False,False,False,False,False,3.6,198043,False,True,False,True,False,False,False,False,55.9819284081459,3304.55944121629,55.9819284081459,7.30892859399318,397.023268656339,7.30892859399318,3304.55944121629,0.829457691068346,397.023268656339,0.0996544349037,860.316467577591,0.215942888448191,549.399732597172,0.137901539306519,3171.5329112783,0.79606749781082,12.329323830083,0.003094709796708,37.082241564989,0.009307791557477,0.78102570772171,0.000196040589288,12.7708126120269,0.003205525254023,70.0631110463291,0.017586122250585,186.573062840849,0.046830588062462,27.6234568112413,0.016660709777588,0,0,55.9819284081459,0.014051688857466,7.30892859399318,0.001834570430219,11.7085744440555,0.002938899207845,10.5844610929489,0.002656742242206,52.8998687267303,0.013278079499681,0,0,0.945666313171387,0.000237366042463,0,0,1.47385191917419,0.000369942750797,0.662541035562754,0.000166300460734,7.00140048936009,0.001757379640904,0.803482305258513,0.000484609351784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,1045,680,3828,13,47,1,15,80,213,32,0
48453001605,Texas,Travis,True,3743,1940,False,0,0,False,False,False,False,False,False,11.6,141042,False,True,False,True,False,False,False,False,0,1933.46724557643,0,0,352.069850233092,0,1933.46724557643,0.51655550242491,352.069850233092,0.094060873693052,420.85242797411,0.112437196893965,191.68460689421,0.051211489953035,1808.05209216149,0.483048915886053,17.720043323934,0.004734182026165,51.2212518494343,0.01368454497714,0,0,7.15827514231205,0.001912443265379,49.3155763162067,0.013175414457977,154.792418301927,0.041355174539655,18.3356600142869,0.009451371141385,9.91395592387925,0.005110286558701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,598,340,3486,30,87,0,16,124,321,79,22
